PlayerYearID|Name|Team|Year|RUSH ATT|RUSH YDS|RUSH YPA|RUSH TD|REC|REC YDS|REC YPC|REC TD|Player ID|Link
ramonce-taylor-1-2005|Ramonce Taylor|Texas|2005|76|513|6.8|12|27|265|9.8|3|ramonce-taylor-1|/cfb/players/ramonce-taylor-1.html
randall-carroll-1-2009|Randall Carroll|UCLA|2009|1|5|5.0|0|3|21|7.0|0|randall-carroll-1|/cfb/players/randall-carroll-1.html
randall-cobb-1-2008|Randall Cobb|Kentucky|2008|79|316|4.0|7|21|197|9.4|2|randall-cobb-1|/cfb/players/randall-cobb-1.html
randall-cobb-1-2009|Randall Cobb|Kentucky|2009|94|573|6.1|10|39|447|11.5|4|randall-cobb-1|/cfb/players/randall-cobb-1.html
randy-hand-1-2005|Randy Hand|Florida|2005|1|1|1.0|0|0|0|0.0|0|randy-hand-1|/cfb/players/randy-hand-1.html
randy-hill-1-2005|Randy Hill|Arizona State|2005|3|10|3.3|0|1|8|8.0|0|randy-hill-1|/cfb/players/randy-hill-1.html
randy-kitchens-1-2009|Randy Kitchens|Rice|2009|0|0|0.0|0|2|21|10.5|0|randy-kitchens-1|/cfb/players/randy-kitchens-1.html
rantavious-wooten-1-2009|Rantavious Wooten|Georgia|2009|6|-2|-0.3|0|10|197|19.7|2|rantavious-wooten-1|/cfb/players/rantavious-wooten-1.html
raphael-chestnut-1-2005|Raphael Chestnut|Duke|2005|0|0|0.0|0|2|12|6.0|0|raphael-chestnut-1|/cfb/players/raphael-chestnut-1.html
raphael-chestnut-1-2006|Raphael Chestnut|Duke|2006|0|0|0.0|0|39|375|9.6|2|raphael-chestnut-1|/cfb/players/raphael-chestnut-1.html
raphael-chestnut-1-2007|Raphael Chestnut|Duke|2007|0|0|0.0|0|12|188|15.7|0|raphael-chestnut-1|/cfb/players/raphael-chestnut-1.html
raphael-chestnut-1-2008|Raphael Chestnut|Duke|2008|0|6|0.0|0|19|185|9.7|1|raphael-chestnut-1|/cfb/players/raphael-chestnut-1.html
rashaad-norwood-1-2005|Rashaad Norwood|Kansas State|2005|0|0|0.0|0|13|160|12.3|1|rashaad-norwood-1|/cfb/players/rashaad-norwood-1.html
rashaad-norwood-1-2006|Rashaad Norwood|Kansas State|2006|0|0|0.0|0|36|358|9.9|0|rashaad-norwood-1|/cfb/players/rashaad-norwood-1.html
rashaad-white-1-2008|Rashaad White|Ball State|2008|3|8|2.7|0|0|0|0.0|0|rashaad-white-1|/cfb/players/rashaad-white-1.html
rashad-bobino-1-2005|Rashad Bobino|Texas|2005|1|6|6.0|0|0|0|0.0|0|rashad-bobino-1|/cfb/players/rashad-bobino-1.html
rashad-bobino-1-2006|Rashad Bobino|Texas|2006|2|10|5.0|0|0|0|0.0|0|rashad-bobino-1|/cfb/players/rashad-bobino-1.html
rashad-bobino-1-2007|Rashad Bobino|Texas|2007|2|10|5.0|0|0|0|0.0|0|rashad-bobino-1|/cfb/players/rashad-bobino-1.html
rashad-bobino-1-2008|Rashad Bobino|Texas|2008|1|2|2.0|0|0|0|0.0|0|rashad-bobino-1|/cfb/players/rashad-bobino-1.html
rashad-evans-1-2008|Rashad Evans|Fresno State|2008|1|-7|-7.0|0|21|232|11.0|0|rashad-evans-1|/cfb/players/rashad-evans-1.html
rashad-hawk-1-2008|Rashad Hawk|Texas Tech|2008|0|0|0.0|0|5|65|13.0|0|rashad-hawk-1|/cfb/players/rashad-hawk-1.html
rashad-jennings-1-2005|Rashad Jennings|Pitt|2005|86|411|4.8|1|5|35|7.0|0|rashad-jennings-1|/cfb/players/rashad-jennings-1.html
rashad-tukes-1-2007|Rashad Tukes|Kent State|2007|0|0|0.0|0|14|248|17.7|2|rashad-tukes-1|/cfb/players/rashad-tukes-1.html
rashard-mendenhall-1-2005|Rashard Mendenhall|Illinois|2005|48|218|4.5|0|13|82|6.3|2|rashard-mendenhall-1|/cfb/players/rashard-mendenhall-1.html
rashard-mendenhall-1-2006|Rashard Mendenhall|Illinois|2006|78|640|8.2|5|12|164|13.7|1|rashard-mendenhall-1|/cfb/players/rashard-mendenhall-1.html
rashard-mendenhall-1-2007|Rashard Mendenhall|Illinois|2007|262|1681|6.4|17|34|318|9.4|2|rashard-mendenhall-1|/cfb/players/rashard-mendenhall-1.html
rashaud-slaughter-1-2006|Rashaud Slaughter|UAB|2006|1|5|5.0|0|16|113|7.1|0|rashaud-slaughter-1|/cfb/players/rashaud-slaughter-1.html
rashaud-slaughter-1-2007|Rashaud Slaughter|UAB|2007|100|325|3.3|1|22|123|5.6|0|rashaud-slaughter-1|/cfb/players/rashaud-slaughter-1.html
rashaud-slaughter-1-2008|Rashaud Slaughter|UAB|2008|113|514|4.5|4|29|176|6.1|1|rashaud-slaughter-1|/cfb/players/rashaud-slaughter-1.html
rashaud-slaughter-1-2009|Rashaud Slaughter|UAB|2009|44|250|5.7|1|14|173|12.4|1|rashaud-slaughter-1|/cfb/players/rashaud-slaughter-1.html
rashaun-grant-1-2005|Rashaun Grant|Georgia Tech|2005|10|44|4.4|0|0|0|0.0|0|rashaun-grant-1|/cfb/players/rashaun-grant-1.html
rashaun-grant-1-2006|Rashaun Grant|Georgia Tech|2006|36|177|4.9|1|7|34|4.9|0|rashaun-grant-1|/cfb/players/rashaun-grant-1.html
rashaun-grant-1-2007|Rashaun Grant|Georgia Tech|2007|39|231|5.9|1|3|32|10.7|0|rashaun-grant-1|/cfb/players/rashaun-grant-1.html
rashaun-greer-1-2008|Rashaun Greer|Colorado State|2008|1|5|5.0|0|63|1114|17.7|3|rashaun-greer-1|/cfb/players/rashaun-greer-1.html
rashaun-greer-1-2009|Rashaun Greer|Colorado State|2009|3|56|18.7|0|49|734|15.0|0|rashaun-greer-1|/cfb/players/rashaun-greer-1.html
rashaun-jones-1-2006|Rashaun Jones|Miami (FL)|2006|0|0|0.0|0|10|58|5.8|0|rashaun-jones-1|/cfb/players/rashaun-jones-1.html
rashawn-jackson-1-2007|Rashawn Jackson|Virginia|2007|20|72|3.6|0|8|46|5.8|1|rashawn-jackson-1|/cfb/players/rashawn-jackson-1.html
rashawn-jackson-1-2008|Rashawn Jackson|Virginia|2008|16|62|3.9|0|14|79|5.6|0|rashawn-jackson-1|/cfb/players/rashawn-jackson-1.html
rashawn-jackson-1-2009|Rashawn Jackson|Virginia|2009|96|461|4.8|2|25|222|8.9|0|rashawn-jackson-1|/cfb/players/rashawn-jackson-1.html
rasheed-ward-1-2005|Rasheed Ward|Northwestern|2005|0|0|0.0|0|7|99|14.1|1|rasheed-ward-1|/cfb/players/rasheed-ward-1.html
rasheed-ward-1-2006|Rasheed Ward|Northwestern|2006|0|0|0.0|0|22|212|9.6|0|rasheed-ward-1|/cfb/players/rasheed-ward-1.html
rasheed-ward-1-2007|Rasheed Ward|Northwestern|2007|1|-2|-2.0|0|46|434|9.4|0|rasheed-ward-1|/cfb/players/rasheed-ward-1.html
rasheed-ward-1-2008|Rasheed Ward|Northwestern|2008|0|0|0.0|0|51|526|10.3|3|rasheed-ward-1|/cfb/players/rasheed-ward-1.html
rashon-powers-neal-1-2005|Rashon Powers-Neal|Notre Dame|2005|31|100|3.2|6|9|90|10.0|0|rashon-powers-neal-1|/cfb/players/rashon-powers-neal-1.html
ray-boudreaux-1-2005|Ray Boudreaux|Tulane|2005|8|29|3.6|0|1|7|7.0|0|ray-boudreaux-1|/cfb/players/ray-boudreaux-1.html
ray-boudreaux-1-2006|Ray Boudreaux|Tulane|2006|44|175|4.0|0|6|68|11.3|1|ray-boudreaux-1|/cfb/players/ray-boudreaux-1.html
ray-boudreaux-1-2007|Ray Boudreaux|Tulane|2007|0|0|0.0|0|1|-2|-2.0|0|ray-boudreaux-1|/cfb/players/ray-boudreaux-1.html
ray-fisher-1-2006|Ray Fisher|Indiana|2006|1|6|6.0|0|24|215|9.0|0|ray-fisher-1|/cfb/players/ray-fisher-1.html
ray-fisher-1-2007|Ray Fisher|Indiana|2007|7|34|4.9|0|52|482|9.3|4|ray-fisher-1|/cfb/players/ray-fisher-1.html
ray-fisher-1-2008|Ray Fisher|Indiana|2008|10|58|5.8|0|42|373|8.9|5|ray-fisher-1|/cfb/players/ray-fisher-1.html
ray-givens-1-2005|Ray Givens|Louisiana|2005|0|0|0.0|0|2|16|8.0|0|ray-givens-1|/cfb/players/ray-givens-1.html
ray-givens-1-2006|Ray Givens|Louisiana|2006|0|0|0.0|0|2|24|12.0|0|ray-givens-1|/cfb/players/ray-givens-1.html
ray-graham-1-2009|Ray Graham|Pitt|2009|61|349|5.7|4|8|46|5.8|0|ray-graham-1|/cfb/players/ray-graham-1.html
ray-hudson-1-2006|Ray Hudson|Brigham Young|2006|5|12|2.4|0|0|0|0.0|0|ray-hudson-1|/cfb/players/ray-hudson-1.html
ray-hutson-1-2008|Ray Hutson|Bowling Green State|2008|0|0|0.0|0|4|16|4.0|0|ray-hutson-1|/cfb/players/ray-hutson-1.html
ray-hutson-1-2009|Ray Hutson|Bowling Green State|2009|0|0|0.0|0|28|239|8.5|2|ray-hutson-1|/cfb/players/ray-hutson-1.html
ray-jones-1-2006|Ray Jones|Stanford|2006|1|-1|-1.0|0|0|0|0.0|0|ray-jones-1|/cfb/players/ray-jones-1.html
ray-rice-1-2005|Ray Rice|Rutgers|2005|195|1120|5.7|5|8|65|8.1|0|ray-rice-1|/cfb/players/ray-rice-1.html
ray-rice-1-2006|Ray Rice|Rutgers|2006|335|1794|5.4|20|4|30|7.5|0|ray-rice-1|/cfb/players/ray-rice-1.html
ray-rice-1-2007|Ray Rice|Rutgers|2007|380|2012|5.3|24|25|239|9.6|1|ray-rice-1|/cfb/players/ray-rice-1.html
ray-sims-1-2008|Ray Sims|Baylor|2008|31|133|4.3|1|3|19|6.3|0|ray-sims-1|/cfb/players/ray-sims-1.html
ray-small-1-2006|Ray Small|Ohio State|2006|0|0|0.0|0|8|68|8.5|1|ray-small-1|/cfb/players/ray-small-1.html
ray-small-1-2007|Ray Small|Ohio State|2007|4|49|12.3|0|20|267|13.4|2|ray-small-1|/cfb/players/ray-small-1.html
ray-small-1-2008|Ray Small|Ohio State|2008|1|-1|-1.0|0|18|149|8.3|0|ray-small-1|/cfb/players/ray-small-1.html
ray-small-1-2009|Ray Small|Ohio State|2009|4|40|10.0|0|15|175|11.7|0|ray-small-1|/cfb/players/ray-small-1.html
ray-stowers-1-2006|Ray Stowers|Utah|2006|5|23|4.6|1|0|0|0.0|0|ray-stowers-1|/cfb/players/ray-stowers-1.html
ray-stowers-1-2007|Ray Stowers|Utah|2007|47|261|5.6|2|2|22|11.0|1|ray-stowers-1|/cfb/players/ray-stowers-1.html
ray-stowers-1-2008|Ray Stowers|Utah|2008|17|76|4.5|2|0|0|0.0|0|ray-stowers-1|/cfb/players/ray-stowers-1.html
ray-stowers-1-2009|Ray Stowers|Utah|2009|3|12|4.0|0|0|0|0.0|0|ray-stowers-1|/cfb/players/ray-stowers-1.html
ray-williams-1-2005|Ray Williams|Purdue|2005|3|12|4.0|1|1|11|11.0|0|ray-williams-1|/cfb/players/ray-williams-1.html
ray-winkler-1-2007|Ray Winkler|Ball State|2007|9|23|2.6|0|4|18|4.5|1|ray-winkler-1|/cfb/players/ray-winkler-1.html
ray-winkler-1-2008|Ray Winkler|Ball State|2008|10|37|3.7|0|0|0|0.0|0|ray-winkler-1|/cfb/players/ray-winkler-1.html
ray-winkler-1-2009|Ray Winkler|Ball State|2009|2|8|4.0|0|0|0|0.0|0|ray-winkler-1|/cfb/players/ray-winkler-1.html
raymond-brown-1-2008|Raymond Brown|Kansas|2008|0|0|0.0|0|5|29|5.8|0|raymond-brown-1|/cfb/players/raymond-brown-1.html
raymond-carter-1-2008|Raymond Carter|UCLA|2008|25|29|1.2|1|1|-3|-3.0|0|raymond-carter-1|/cfb/players/raymond-carter-1.html
raymond-fry-1-2006|Raymond Fry|Idaho|2006|10|37|3.7|0|5|58|11.6|0|raymond-fry-1|/cfb/players/raymond-fry-1.html
raymond-kirkley-1-2005|Raymond Kirkley|Pitt|2005|82|351|4.3|1|7|56|8.0|1|raymond-kirkley-1|/cfb/players/raymond-kirkley-1.html
raynard-horne-1-2008|Raynard Horne|Virginia|2008|5|12|2.4|0|1|14|14.0|0|raynard-horne-1|/cfb/players/raynard-horne-1.html
raynard-horne-1-2009|Raynard Horne|Virginia|2009|0|0|0.0|0|1|13|13.0|0|raynard-horne-1|/cfb/players/raynard-horne-1.html
rayshawn-bolden-1-2005|Rayshawn Bolden|West Virginia|2005|0|0|0.0|0|3|76|25.3|0|rayshawn-bolden-1|/cfb/players/rayshawn-bolden-1.html
rayshawn-bolden-1-2006|Rayshawn Bolden|West Virginia|2006|0|4|0.0|1|8|151|18.9|1|rayshawn-bolden-1|/cfb/players/rayshawn-bolden-1.html
razzie-smith-1-2008|Razzie Smith|Boston College|2008|6|26|4.3|0|0|0|0.0|0|razzie-smith-1|/cfb/players/razzie-smith-1.html
rb-clyburn-1-2008|R.B. Clyburn|Georgia Tech|2008|0|0|0.0|0|1|19|19.0|0|rb-clyburn-1|/cfb/players/rb-clyburn-1.html
reagan-mauia-1-2005|Reagan Mauia|Hawaii|2005|12|59|4.9|1|0|0|0.0|0|reagan-mauia-1|/cfb/players/reagan-mauia-1.html
reagan-mauia-1-2006|Reagan Mauia|Hawaii|2006|31|153|4.9|2|10|109|10.9|1|reagan-mauia-1|/cfb/players/reagan-mauia-1.html
reagan-schneider-1-2006|Reagan Schneider|UTEP|2006|1|0|0.0|0|0|0|0.0|0|reagan-schneider-1|/cfb/players/reagan-schneider-1.html
reece-thomas-1-2008|Reece Thomas|Tulane|2008|2|-8|-4.0|0|0|0|0.0|0|reece-thomas-1|/cfb/players/reece-thomas-1.html
reed-cunningham-1-2007|Reed Cunningham|Northern Illinois|2007|0|0|0.0|0|18|166|9.2|1|reed-cunningham-1|/cfb/players/reed-cunningham-1.html
reed-cunningham-1-2008|Reed Cunningham|Northern Illinois|2008|0|0|0.0|0|22|252|11.5|3|reed-cunningham-1|/cfb/players/reed-cunningham-1.html
reed-cunningham-1-2009|Reed Cunningham|Northern Illinois|2009|0|0|0.0|0|5|70|14.0|1|reed-cunningham-1|/cfb/players/reed-cunningham-1.html
reed-white-1-2008|Reed White|Brigham Young|2008|0|0|0.0|0|7|70|10.0|0|reed-white-1|/cfb/players/reed-white-1.html
reggie-arnold-1-2006|Reggie Arnold|Arkansas State|2006|209|1076|5.1|4|4|16|4.0|0|reggie-arnold-1|/cfb/players/reggie-arnold-1.html
reggie-arnold-1-2007|Reggie Arnold|Arkansas State|2007|163|1060|6.5|9|4|52|13.0|1|reggie-arnold-1|/cfb/players/reggie-arnold-1.html
reggie-arnold-1-2008|Reggie Arnold|Arkansas State|2008|197|1074|5.5|7|11|135|12.3|1|reggie-arnold-1|/cfb/players/reggie-arnold-1.html
reggie-arnold-1-2009|Reggie Arnold|Arkansas State|2009|168|723|4.3|12|18|112|6.2|0|reggie-arnold-1|/cfb/players/reggie-arnold-1.html
reggie-ball-1-2005|Reggie Ball|Georgia Tech|2005|104|381|3.7|4|2|29|14.5|0|reggie-ball-1|/cfb/players/reggie-ball-1.html
reggie-ball-1-2006|Reggie Ball|Georgia Tech|2006|122|354|2.9|2|2|24|12.0|0|reggie-ball-1|/cfb/players/reggie-ball-1.html
reggie-brown-1-2008|Reggie Brown|Eastern Michigan|2008|0|0|0.0|0|1|6|6.0|0|reggie-brown-1|/cfb/players/reggie-brown-1.html
reggie-bush-1-2005|Reggie Bush|USC|2005|200|1740|8.7|16|37|478|12.9|2|reggie-bush-1|/cfb/players/reggie-bush-1.html
reggie-campbell-1-2005|Reggie Campbell|Navy|2005|57|514|9.0|7|12|314|26.2|2|reggie-campbell-1|/cfb/players/reggie-campbell-1.html
reggie-campbell-1-2006|Reggie Campbell|Navy|2006|99|706|7.1|5|13|244|18.8|2|reggie-campbell-1|/cfb/players/reggie-campbell-1.html
reggie-campbell-1-2007|Reggie Campbell|Navy|2007|71|522|7.4|5|13|242|18.6|4|reggie-campbell-1|/cfb/players/reggie-campbell-1.html
reggie-davis-1-2005|Reggie Davis|North Carolina State|2005|27|77|2.9|0|1|18|18.0|0|reggie-davis-1|/cfb/players/reggie-davis-1.html
reggie-fish-1-2005|Reggie Fish|Arkansas|2005|1|7|7.0|0|1|5|5.0|0|reggie-fish-1|/cfb/players/reggie-fish-1.html
reggie-fish-1-2006|Reggie Fish|Arkansas|2006|2|21|10.5|0|0|0|0.0|0|reggie-fish-1|/cfb/players/reggie-fish-1.html
reggie-fish-1-2007|Reggie Fish|Arkansas|2007|0|0|0.0|0|9|65|7.2|0|reggie-fish-1|/cfb/players/reggie-fish-1.html
reggie-fish-1-2009|Reggie Fish|Arkansas|2009|0|0|0.0|0|4|57|14.3|0|reggie-fish-1|/cfb/players/reggie-fish-1.html
reggie-hicks-1-2009|Reggie Hicks|Ole Miss|2009|0|0|0.0|0|1|20|20.0|0|reggie-hicks-1|/cfb/players/reggie-hicks-1.html
reggie-joseph-1-2005|Reggie Joseph|Colorado|2005|0|0|0.0|0|2|21|10.5|0|reggie-joseph-1|/cfb/players/reggie-joseph-1.html
reggie-lindsey-1-2005|Reggie Lindsey|UAB|2005|2|0|0.0|0|53|978|18.5|11|reggie-lindsey-1|/cfb/players/reggie-lindsey-1.html
reggie-mcneal-1-2005|Reggie McNeal|Texas A&M|2005|96|664|6.9|3|0|0|0.0|0|reggie-mcneal-1|/cfb/players/reggie-mcneal-1.html
reggie-merriweather-1-2005|Reggie Merriweather|Clemson|2005|149|715|4.8|7|8|49|6.1|0|reggie-merriweather-1|/cfb/players/reggie-merriweather-1.html
reggie-merriweather-1-2006|Reggie Merriweather|Clemson|2006|30|171|5.7|2|2|4|2.0|0|reggie-merriweather-1|/cfb/players/reggie-merriweather-1.html
reggie-rembert-1-2008|Reggie Rembert|Air Force|2008|5|30|6.0|0|0|0|0.0|0|reggie-rembert-1|/cfb/players/reggie-rembert-1.html
reggie-smith-1-2006|Reggie Smith|Oklahoma|2006|0|0|0.0|0|1|12|12.0|0|reggie-smith-1|/cfb/players/reggie-smith-1.html
reggie-thompson-1-2005|Reggie Thompson|Florida International|2005|0|0|0.0|0|2|25|12.5|0|reggie-thompson-1|/cfb/players/reggie-thompson-1.html
reggie-thompson-1-2007|Reggie Thompson|Florida International|2007|0|0|0.0|0|2|27|13.5|1|reggie-thompson-1|/cfb/players/reggie-thompson-1.html
reggie-thompson-1-2008|Reggie Thompson|Florida International|2008|0|0|0.0|0|2|16|8.0|0|reggie-thompson-1|/cfb/players/reggie-thompson-1.html
reid-forrest-1-2007|Reid Forrest|Washington State|2007|1|2|2.0|0|0|0|0.0|0|reid-forrest-1|/cfb/players/reid-forrest-1.html
reid-forrest-1-2008|Reid Forrest|Washington State|2008|1|28|28.0|0|0|0|0.0|0|reid-forrest-1|/cfb/players/reid-forrest-1.html
reid-forrest-1-2009|Reid Forrest|Washington State|2009|1|15|15.0|0|0|0|0.0|0|reid-forrest-1|/cfb/players/reid-forrest-1.html
rell-lewis-1-2009|Rell Lewis|Kansas|2009|13|72|5.5|0|2|40|20.0|0|rell-lewis-1|/cfb/players/rell-lewis-1.html
remene-alston-1-2007|Remene Alston|Oregon|2007|25|42|1.7|1|0|0|0.0|0|remene-alston-1|/cfb/players/remene-alston-1.html
remene-alston-1-2008|Remene Alston|Oregon|2008|21|161|7.7|1|1|10|10.0|0|remene-alston-1|/cfb/players/remene-alston-1.html
remene-alston-1-2009|Remene Alston|Oregon|2009|30|133|4.4|2|0|0|0.0|0|remene-alston-1|/cfb/players/remene-alston-1.html
renan-saint-preux-1-2005|Renan Saint Preux|UNLV|2005|7|39|5.6|0|18|139|7.7|0|renan-saint-preux-1|/cfb/players/renan-saint-preux-1.html
renan-saint-preux-1-2006|Renan Saint Preux|UNLV|2006|3|12|4.0|0|17|115|6.8|0|renan-saint-preux-1|/cfb/players/renan-saint-preux-1.html
renan-saint-preux-1-2009|Renan Saint Preux|UNLV|2009|1|40|40.0|0|1|9|9.0|0|renan-saint-preux-1|/cfb/players/renan-saint-preux-1.html
rendrick-taylor-1-2005|Rendrick Taylor|Clemson|2005|0|0|0.0|0|9|69|7.7|0|rendrick-taylor-1|/cfb/players/rendrick-taylor-1.html
rendrick-taylor-1-2006|Rendrick Taylor|Clemson|2006|0|0|0.0|0|12|152|12.7|1|rendrick-taylor-1|/cfb/players/rendrick-taylor-1.html
rendrick-taylor-1-2007|Rendrick Taylor|Clemson|2007|2|-1|-0.5|0|25|259|10.4|0|rendrick-taylor-1|/cfb/players/rendrick-taylor-1.html
rendrick-taylor-1-2009|Rendrick Taylor|Clemson|2009|13|37|2.8|0|8|53|6.6|0|rendrick-taylor-1|/cfb/players/rendrick-taylor-1.html
requan-boyette-1-2005|Re'quan Boyette|Duke|2005|60|252|4.2|1|7|14|2.0|0|requan-boyette-1|/cfb/players/requan-boyette-1.html
requan-boyette-1-2006|Re'quan Boyette|Duke|2006|87|388|4.5|2|9|49|5.4|0|requan-boyette-1|/cfb/players/requan-boyette-1.html
requan-boyette-1-2007|Re'quan Boyette|Duke|2007|104|432|4.2|2|14|77|5.5|0|requan-boyette-1|/cfb/players/requan-boyette-1.html
requan-boyette-1-2009|Re'quan Boyette|Duke|2009|63|130|2.1|0|17|154|9.1|2|requan-boyette-1|/cfb/players/requan-boyette-1.html
rex-burkhead-1-2009|Rex Burkhead|Nebraska|2009|81|346|4.3|3|13|90|6.9|1|rex-burkhead-1|/cfb/players/rex-burkhead-1.html
reyn-willis-1-2008|Reyn Willis|East Carolina|2008|0|0|0.0|0|3|44|14.7|0|reyn-willis-1|/cfb/players/reyn-willis-1.html
reyn-willis-1-2009|Reyn Willis|East Carolina|2009|0|0|0.0|0|6|107|17.8|1|reyn-willis-1|/cfb/players/reyn-willis-1.html
reynaldo-pellerin-1-2005|Reynaldo Pellerin|SMU|2005|6|69|11.5|1|30|346|11.5|2|reynaldo-pellerin-1|/cfb/players/reynaldo-pellerin-1.html
reynaldo-pellerin-1-2006|Reynaldo Pellerin|SMU|2006|0|0|0.0|0|30|196|6.5|3|reynaldo-pellerin-1|/cfb/players/reynaldo-pellerin-1.html
reynard-camp-1-2007|Reynard Camp|Fresno State|2007|0|0|0.0|0|1|10|10.0|0|reynard-camp-1|/cfb/players/reynard-camp-1.html
reynard-camp-1-2009|Reynard Camp|Fresno State|2009|0|0|0.0|0|2|16|8.0|0|reynard-camp-1|/cfb/players/reynard-camp-1.html
rhema-mcknight-1-2005|Rhema McKnight|Notre Dame|2005|1|-7|-7.0|0|5|69|13.8|1|rhema-mcknight-1|/cfb/players/rhema-mcknight-1.html
rhema-mcknight-1-2006|Rhema McKnight|Notre Dame|2006|1|5|5.0|0|67|907|13.5|15|rhema-mcknight-1|/cfb/players/rhema-mcknight-1.html
rhett-bomar-1-2005|Rhett Bomar|Oklahoma|2005|89|184|2.1|4|0|0|0.0|0|rhett-bomar-1|/cfb/players/rhett-bomar-1.html
rhett-ellison-1-2008|Rhett Ellison|USC|2008|0|0|0.0|0|4|58|14.5|0|rhett-ellison-1|/cfb/players/rhett-ellison-1.html
rhett-ellison-1-2009|Rhett Ellison|USC|2009|0|0|0.0|0|6|41|6.8|1|rhett-ellison-1|/cfb/players/rhett-ellison-1.html
rhett-kleinschmidt-1-2005|Rhett Kleinschmidt|Indiana|2005|0|0|0.0|0|4|37|9.3|0|rhett-kleinschmidt-1|/cfb/players/rhett-kleinschmidt-1.html
rhoderick-carroll-1-2005|Rhoderick Carroll|Troy|2005|1|-2|-2.0|0|1|5|5.0|0|rhoderick-carroll-1|/cfb/players/rhoderick-carroll-1.html
riar-geer-1-2006|Riar Geer|Colorado|2006|0|0|0.0|0|24|261|10.9|3|riar-geer-1|/cfb/players/riar-geer-1.html
riar-geer-1-2007|Riar Geer|Colorado|2007|0|0|0.0|0|14|128|9.1|2|riar-geer-1|/cfb/players/riar-geer-1.html
riar-geer-1-2008|Riar Geer|Colorado|2008|0|0|0.0|0|13|183|14.1|2|riar-geer-1|/cfb/players/riar-geer-1.html
riar-geer-1-2009|Riar Geer|Colorado|2009|0|0|0.0|0|36|402|11.2|4|riar-geer-1|/cfb/players/riar-geer-1.html
ricardo-dickerson-1-2005|Ricardo Dickerson|Maryland|2005|0|0|0.0|0|1|7|7.0|0|ricardo-dickerson-1|/cfb/players/ricardo-dickerson-1.html
rice-moss-1-2005|Rice Moss|Syracuse|2005|0|0|0.0|0|26|359|13.8|0|rice-moss-1|/cfb/players/rice-moss-1.html
rice-moss-1-2006|Rice Moss|Syracuse|2006|1|6|6.0|0|23|272|11.8|1|rice-moss-1|/cfb/players/rice-moss-1.html
rice-moss-1-2007|Rice Moss|Syracuse|2007|0|0|0.0|0|13|150|11.5|0|rice-moss-1|/cfb/players/rice-moss-1.html
rich-belton-1-2005|Rich Belton|Wake Forest|2005|17|60|3.5|1|13|85|6.5|2|rich-belton-1|/cfb/players/rich-belton-1.html
rich-belton-1-2006|Rich Belton|Wake Forest|2006|51|227|4.5|3|12|80|6.7|0|rich-belton-1|/cfb/players/rich-belton-1.html
rich-belton-1-2007|Rich Belton|Wake Forest|2007|6|7|1.2|0|0|0|0.0|0|rich-belton-1|/cfb/players/rich-belton-1.html
rich-belton-1-2008|Rich Belton|Wake Forest|2008|25|123|4.9|2|10|58|5.8|1|rich-belton-1|/cfb/players/rich-belton-1.html
rich-gunnell-1-2006|Rich Gunnell|Boston College|2006|0|0|0.0|0|8|97|12.1|0|rich-gunnell-1|/cfb/players/rich-gunnell-1.html
rich-gunnell-1-2007|Rich Gunnell|Boston College|2007|0|0|0.0|0|64|931|14.5|7|rich-gunnell-1|/cfb/players/rich-gunnell-1.html
rich-gunnell-1-2008|Rich Gunnell|Boston College|2008|4|17|4.3|0|49|551|11.2|4|rich-gunnell-1|/cfb/players/rich-gunnell-1.html
rich-gunnell-1-2009|Rich Gunnell|Boston College|2009|3|8|2.7|0|60|880|14.7|7|rich-gunnell-1|/cfb/players/rich-gunnell-1.html
rich-owens-1-2006|Rich Owens|Fresno State|2006|4|10|2.5|0|0|0|0.0|0|rich-owens-1|/cfb/players/rich-owens-1.html
richard-belton-1-2005|Richard Belton|Wake Forest|2005|17|60|3.5|1|13|85|6.5|2|richard-belton-1|/cfb/players/richard-belton-1.html
richard-belton-1-2006|Richard Belton|Wake Forest|2006|51|227|4.5|3|12|80|6.7|0|richard-belton-1|/cfb/players/richard-belton-1.html
richard-belton-1-2007|Richard Belton|Wake Forest|2007|6|7|1.2|0|0|0|0.0|0|richard-belton-1|/cfb/players/richard-belton-1.html
richard-belton-1-2008|Richard Belton|Wake Forest|2008|25|123|4.9|2|10|58|5.8|1|richard-belton-1|/cfb/players/richard-belton-1.html
richard-brehaut-1-2009|Richard Brehaut|UCLA|2009|7|-43|-6.1|0|0|0|0.0|0|richard-brehaut-1|/cfb/players/richard-brehaut-1.html
richard-davis-1-2005|Richard Davis|Toledo|2005|36|256|7.1|2|6|57|9.5|0|richard-davis-1|/cfb/players/richard-davis-1.html
richard-davis-1-2006|Richard Davis|Toledo|2006|87|282|3.2|3|21|160|7.6|0|richard-davis-1|/cfb/players/richard-davis-1.html
richard-dickson-1-2006|Richard Dickson|LSU|2006|0|0|0.0|0|6|96|16.0|0|richard-dickson-1|/cfb/players/richard-dickson-1.html
richard-dickson-1-2007|Richard Dickson|LSU|2007|0|0|0.0|0|32|375|11.7|5|richard-dickson-1|/cfb/players/richard-dickson-1.html
richard-dickson-1-2008|Richard Dickson|LSU|2008|0|0|0.0|0|31|324|10.5|5|richard-dickson-1|/cfb/players/richard-dickson-1.html
richard-dickson-1-2009|Richard Dickson|LSU|2009|0|0|0.0|0|21|157|7.5|0|richard-dickson-1|/cfb/players/richard-dickson-1.html
